reviewCount,reviewRating,totalRatings,numberOfSellers
0,6.0,1.0,0
0,1081.0,427.5,0
0,943.0,1.0,0
0,852.1199951171875,0.0,0
1238,4.0,4651.0,0
0,56.0,1.0,0
0,849.9500122070312,0.0,0
2307,5.0,0.0,0
849,83855.0,755121651712.0,21
36,0.0,0.0,126
0,11.0,1.0,0
6,0.0,0.0,7775
0,34.0,1.0,0
0,7.0,1.0,0
46697,8.0,0.0,0
1,0.0,0.0,6365
0,36.0,1.0,0
0,1.0,0.0,0
0,840.0,0.0,0
0,840.0,0.0,0
0,7.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
1,0.0,9.199999809265137,0
0,10.0,1.0,0
6,0.0,0.0,5385
840,6386.06005859375,0.0,21
840,946.47998046875,0.0,21
840,4558.47998046875,0.0,21
0,7.0,1.0,0
0,41.0,1.0,0
0,78.0,1.0,0
0,11.0,1.0,0
0,2592.0,836.6900024414062,0
4,0.0,463604.0,2617
0,20.0,1.0,0
32,0.0,0.0,541
4,0.0,462401.0,2542
830,62637.16015625,656941973504.0,21
830,19062.33984375,760354504704.0,21
0,251.0,1.0,0
0,8.0,1.0,0
0,1.0,0.0,0
0,128.0,1.0,0
0,5.0,1.0,0
46,0.0,0.0,1015
826,11237.349609375,738631352320.0,21
5,0.0,0.0,965
0,17.0,1.0,0
0,74.0,1.0,0
0,819.5900268554688,0.0,0
819,37313.4296875,782917369856.0,21
25,0.0,5304513024.0,2865
0,9.0,1.0,0
0,1.0,0.0,0
0,110.0,1.0,0
3,0.0,0.0,4286
19761,27.0,0.0,0
12441,4.0,463004.0,0
0,811.8599853515625,0.0,0
0,809.9099731445312,0.0,0
33,0.0,0.0,2388
90,0.0,0.0,0
35,0.0,0.0,2116
1226,19.0,0.0,0
2,0.0,0.0,608
2,0.0,0.0,3668
2285,2.0,0.0,0
1,0.0,8.0,0
4,0.0,0.0,6451
4,0.0,0.0,7257
1,0.0,7.599999904632568,0
44703,5.0,0.0,0
0,1.0,0.0,0
0,8.0,1.0,0
0,4293.0,1.0,0
1,0.0,7.599999904632568,0
800,38900.76953125,0.0,21
1,0.0,8.800000190734863,0
0,4012.0,0.0,0
8,0.0,0.0,6792
2,0.0,6.800000190734863,0
8,0.0,0.0,7010
800,118652.6328125,768564985856.0,21
240,0.0,119.98999786376953,0
800,0.0,731034288128.0,21
0,257.0,1.0,0
1183,16.0,0.0,0
0,799.5999755859375,0.0,0
0,128.0,1.0,0
0,106.0,1.0,0
796,76883.3125,0.0,21
25367,5.0,0.0,0
3,0.0,0.0,4674
0,0.0,8.199999809265137,0
2019,22.0,0.0,0
0,407.0,1.0,0
0,98.0,0.0,0
0,190.0,1.0,0
0,873.0,1.0,0
0,13.0,1.0,0
0,11.0,1.0,0
0,783.510009765625,0.0,0
0,1.0,0.0,0
0,779.9600219726562,0.0,0
20797,6.0,0.0,0
0,0.0,7.800000190734863,0
0,25.0,1.0,0
1,0.0,7.0,0
33601,39.0,0.0,0
5,0.0,0.0,348
0,6.0,1.0,0
0,774.0,0.0,0
0,770.1599731445312,0.0,0
0,1.0,0.0,0
0,43.0,1.0,0
0,30.0,1.0,0
0,30.0,1.0,0
0,30.0,1.0,0
0,46.0,1.0,0
0,46.0,1.0,0
27900,40.0,0.0,0
4207,0.0,57.61000061035156,0
0,6.0,1.0,0
768,853.0399780273438,0.0,21
23171,8.0,0.0,0
767,0.0,651628838912.0,21
1,0.0,6.300000190734863,0
1,0.0,7.699999809265137,0
0,24.0,1.0,0
0,9.0,1.0,0
761,113356.8515625,0.0,21
0,39.0,1.0,0
0,13.0,1.0,0
0,43.0,1.0,0
0,4.0,0.0,0
0,1.0,0.0,0
38,0.0,0.0,170
38,0.0,0.0,174
38,0.0,0.0,164
38,0.0,0.0,109
0,31.0,1.0,0
51180,2.0,0.0,0
0,8.0,1.0,0
0,8.0,1.0,0
0,755.6400146484375,0.0,0
60457,13.0,0.0,0
754,15389.9697265625,0.0,21
3,0.0,0.0,5329
4,0.0,463623.0,2666
2,0.0,0.0,6737
752,560.6599731445312,731034288128.0,21
3,0.0,0.0,6442
0,1.0,0.0,0
750,2296.93994140625,0.0,21
0,748.3200073242188,0.0,0
0,8.0,1.0,0
2,0.0,0.0,1722
1695,15.0,0.0,0
10825,47.0,819043.0,0
0,1.0,0.0,0
44,0.0,0.0,1084
25714,7.0,0.0,0
0,740.739990234375,0.0,0
11287,37.0,0.0,0
0,6.0,1.0,0
93545,1.0,0.0,0
739,16501.75,83162660864.0,21
3,0.0,0.0,1829
0,5.0,1.0,0
1,0.0,7.5,0
2028,0.0,55.25,0
7,0.0,0.0,2109
0,98.0,1.0,0
0,5.0,1.0,0
9428,24.0,0.0,0
1968,0.0,54.880001068115234,0
61,0.0,0.0,162
731,1668.8699951171875,0.0,21
731,1265.18994140625,0.0,21
731,1317.2099609375,0.0,21
2292,43.0,0.0,0
27,0.0,0.0,2918
0,12.0,1.0,0
28,0.0,0.0,2875
0,22.0,0.0,0
0,22.0,0.0,0
0,33.0,1.0,0
0,53.0,1.0,0
0,168.0,1.0,0
0,28.0,1.0,0
41,0.0,0.0,280
1,0.0,7.599999904632568,0
720,0.0,608564871168.0,21
26736,4.0,0.0,0
2,0.0,0.0,5649
1,0.0,7.599999904632568,0
0,124.0,1.0,0
0,47.0,1.0,0
6,0.0,0.0,5530
0,719.9400024414062,0.0,0
720,1729.5,0.0,21
0,1.0,0.0,0
0,19.0,1.0,0
19922,9.0,0.0,0
0,719.9099731445312,0.0,0
9,0.0,0.0,6682
720,19045.900390625,782589886464.0,21
0,719.8800048828125,0.0,0
0,719.8800048828125,0.0,0
0,719.8800048828125,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
24,0.0,0.0,3238
0,9.0,1.0,0
0,719.6400146484375,0.0,0
1,0.0,7.099999904632568,0
0,125.0,1.0,0
719,11232.1904296875,617256124416.0,21
719,262.17999267578125,0.0,21
0,2.0,0.0,0
4,0.0,0.0,6353
0,1.0,0.0,0
7,0.0,0.0,2141
754,42.0,0.0,0
0,64.0,1.0,0
713,0.0,0.0,21
713,36135.578125,0.0,21
4997,0.0,0.0,0
4998,0.0,0.0,0
0,48.0,1.0,0
0,169.0,1.0,0
0,5.0,0.0,0
705,29608.51953125,619587698688.0,21
0,8.0,1.0,0
22,0.0,0.0,692
2,0.0,7.5,0
26,0.0,0.0,547
0,701.4600219726562,0.0,0
0,83.0,1.0,0
0,1023.0,1.0,0
0,699.9500122070312,0.0,0
700,0.0,0.0,21
700,0.0,0.0,21
0,655.0,1.0,0
0,3162.0,0.0,0
15106,10.0,0.0,0
700,35024.421875,750855520256.0,21
0,16.0,1.0,0
700,84182.921875,791315546112.0,21
0,247.0,1.0,0
0,6.0,1.0,0
0,130.0,2.0,0
0,49.0,1.0,0
27604,6.0,423001.0,0
7,0.0,0.0,5067
16013,7.0,0.0,0
7,0.0,0.0,4850
0,19.0,1.0,0
0,84.0,1.0,0
0,17.0,1.0,0
2,0.0,0.0,5650
4,0.0,464201.0,2539
0,1.0,0.0,0
0,94.0,1.0,0
0,175.0,1.0,0
1312,0.0,51.630001068115234,0
1167,0.0,51.630001068115234,0
0,21.0,1.0,0
43,0.0,0.0,1539
0,5.0,1.0,0
1,0.0,8.0,0
3,0.0,7.900000095367432,0
0,5.0,1.0,0
681,41976.390625,0.0,21
3,0.0,0.0,7776
31,0.0,4389102.0,2565
11716,40.0,39961120768.0,0
2,0.0,0.0,2989
680,41614.76953125,0.0,21
0,679.9600219726562,0.0,0
0,30.0,1.0,0
1,0.0,7.699999809265137,0
0,79.0,1.0,0
0,814.0,1.0,0
51,0.0,0.0,544
4,0.0,462423.0,2595
2,0.0,0.0,8950
1,0.0,0.0,3084
0,5.0,1.0,0
675,22172.740234375,0.0,21
0,19.0,1.0,0
0,11.0,1.0,0
45,0.0,218909920.0,1118
2,0.0,7.699999809265137,0
4,0.0,0.0,2816
0,5.0,1.0,0
1098,0.0,49.95000076293945,0
21,0.0,0.0,0
37,0.0,0.0,1957
665,3056.330078125,0.0,21
4,0.0,463601.0,2658
6,0.0,0.0,6744
0,662.219970703125,0.0,0
0,20.0,1.0,0
662,27031.9296875,83162660864.0,21
0,33.0,1.0,0
660,1360.6199951171875,0.0,21
660,15853.1904296875,0.0,21
0,18.0,1.0,0
1,0.0,8.399999618530273,0
20348,11.0,0.0,0
660,18870.279296875,0.0,21
0,8.0,1.0,0
0,37.0,1.0,0
0,659.1799926757812,0.0,0
0,659.1799926757812,0.0,0
3,0.0,8.199999809265137,0
658,23434.390625,0.0,21
11565,5.0,433623.0,0
0,47.0,0.0,0
657,810.1699829101562,0.0,21
655,0.0,0.0,21
8,0.0,0.0,7079
2008,0.0,48.95000076293945,0
651,1142.260009765625,791767613440.0,21
0,67.0,1.0,0
0,649.989990234375,0.0,0
2616,5.0,0.0,0
0,1.0,0.0,0
0,649.9000244140625,0.0,0
5,0.0,0.0,450
0,1.0,0.0,0
13939,5.0,433004.0,0
55233,5.0,433611.0,0
0,175.0,1.0,0
0,6.0,1.0,0
0,5.0,1.0,0
6,0.0,0.0,7714
21,0.0,43.0,0
13206,3.0,0.0,0
21,0.0,7.5,0
645,47546.03125,854115024896.0,21
9,0.0,0.0,1211
644,20493.279296875,83162660864.0,21
0,11.0,1.0,0
14,0.0,0.0,2467
0,643.8599853515625,0.0,0
644,2141.050048828125,0.0,21
0,17.0,1.0,0
1,0.0,0.0,9599
0,12.0,1.0,0
640,4796.7998046875,792277549056.0,21
0,1.0,0.0,0
7246,0.0,0.0,0
640,57837.23828125,0.0,21
0,639.9199829101562,0.0,0
2558,0.0,95.9800033569336,0
0,1.0,0.0,0
0,257.0,1.0,0
0,81.0,1.0,0
0,44.0,1.0,0
2,0.0,0.0,5322
638,617.489990234375,0.0,21
13,0.0,0.0,5212
14435,3.0,464202.0,0
7,0.0,0.0,4875
3957,0.0,47.7400016784668,0
0,1.0,0.0,0
0,635.8400268554688,0.0,0
9,0.0,0.0,6183
0,0.0,7.800000190734863,0
0,634.75,0.0,0
2,0.0,0.0,5170
14,0.0,8212526.0,107862
0,629.969970703125,0.0,0
3,0.0,0.0,6457
0,629.9099731445312,0.0,0
630,98021.0078125,0.0,21
7739,7.0,0.0,0
5,0.0,0.0,8137
0,76.0,1.0,0
5,0.0,0.0,1211
626,1064.8299560546875,734914609152.0,21
0,243.0,1.0,0
0,623.0,0.0,0
2,0.0,7.5,0
0,21.0,38.880001068115234,0
0,6.0,1.0,0
10961,5.0,433023.0,0
0,108.0,1.0,0
621,1446.77001953125,49438777344.0,21
0,6.0,1.0,0
0,11.0,1.0,0
1,0.0,7.599999904632568,0
1,0.0,7.0,0
6007,31.0,0.0,0
0,619.5800170898438,0.0,0
0,112.0,1.0,0
1,0.0,8.199999809265137,0
1,0.0,8.0,0
15449,11.0,0.0,0
0,614.7000122070312,0.0,0
63645,41.0,0.0,0
0,613.1799926757812,0.0,0
0,613.1799926757812,0.0,0
1,0.0,0.0,4259
612,0.0,771077767168.0,21
11291,5.0,433011.0,0
21262,6.0,0.0,0
19,0.0,0.0,305
2,0.0,9.399999618530273,0
13687,22.0,39961120768.0,0
2,0.0,0.0,9002
1,0.0,8.699999809265137,0
0,599.97998046875,0.0,0
1,0.0,8.0,0
0,1.0,0.0,0
0,0.0,90.0,0
0,43.0,1.0,0
3,0.0,0.0,8919
5,0.0,0.0,836
698,0.0,44.9900016784668,0
600,20352.470703125,0.0,21
0,15.0,1.0,0
15,0.0,0.0,4547
15573,2.0,0.0,0
600,2741.659912109375,603996160000.0,21
6218,0.0,0.0,0
0,43.0,1.0,0
0,10.0,1.0,0
11774,23.0,0.0,0
598,0.0,0.0,21
0,65.0,1.0,0
0,596.25,0.0,0
0,7.0,0.0,0
6,0.0,0.0,7512
1695,22.0,0.0,0
0,593.5599975585938,0.0,0
0,592.02001953125,0.0,0
4,0.0,463002.0,2712
0,591.8400268554688,0.0,0
0,591.2000122070312,0.0,0
0,23.0,1.0,0
21,0.0,0.0,3573
0,15.0,1.0,0
588,28110.23046875,0.0,21
0,19.0,1.0,0
0,587.27001953125,0.0,0
12,0.0,0.0,5521
0,15.0,1.0,0
25289,15.0,0.0,0
26461,7.0,0.0,0
25552,7.0,0.0,0
474,0.0,43.5,0
0,17.0,1.0,0
0,1.0,0.0,0
0,24.0,1.0,0
6,0.0,0.0,5390
0,575.760009765625,0.0,0
0,575.760009765625,0.0,0
0,11.0,1.0,0
1,0.0,8.399999618530273,0
1,0.0,0.0,3276
0,110.0,1.0,0
1,0.0,0.0,5064
24,0.0,0.0,3254
0,2.0,0.0,0
59,3.0,0.0,0
27580,3.0,0.0,0
570,102739.0234375,0.0,21
0,1.0,0.0,0
11875,15.0,0.0,0
5871,19.0,0.0,0
38,0.0,0.0,1024
0,567.1799926757812,0.0,0
0,567.1799926757812,0.0,0
16586,21.0,0.0,0
24,0.0,0.0,2529
1,0.0,0.0,6324
0,6.0,1.0,0
51,0.0,0.0,598
0,20.0,1.0,0
560,25289.19921875,712317272064.0,21
0,1.0,0.0,0
23465,2.0,0.0,0
0,559.9199829101562,0.0,0
560,0.0,0.0,21
26113,14.0,0.0,0
0,140.0,1.0,0
0,6.0,1.0,0
15434,1.0,0.0,0
2,0.0,0.0,2120
12007,3.0,0.0,0
0,1.0,0.0,0
0,13.0,1.0,0
24,0.0,0.0,758
12,0.0,0.0,5135
0,13.0,1.0,0
1,0.0,94023.0,4728
0,549.9500122070312,0.0,0
0,549.9500122070312,0.0,0
0,549.9500122070312,0.0,0
1,0.0,9.199999809265137,0
0,549.9500122070312,0.0,0
0,549.9500122070312,0.0,0
0,549.9500122070312,0.0,0
0,549.9500122070312,0.0,0
0,0.0,8.699999809265137,0
0,48.0,1.0,0
0,549.9000244140625,0.0,0
0,549.9000244140625,0.0,0
0,1.0,0.0,0
10787,25.0,0.0,0
0,548.9099731445312,0.0,0
0,124.0,1.0,0
0,29.0,1.0,0
0,9.0,1.0,0
0,28.0,1.0,0
0,543.4500122070312,0.0,0
12816,15.0,0.0,0
0,5.0,1.0,0
24,0.0,0.0,3276
540,53799.03125,755121651712.0,21
0,539.97998046875,0.0,0
0,1.0,0.0,0
5,0.0,0.0,2573
6,0.0,0.0,7714
0,19.0,1.0,0
0,245.0,1.0,0
11519,6.0,0.0,0
0,539.9099731445312,0.0,0
12,0.0,0.0,608
0,5.0,1.0,0
5557,18.0,0.0,0
0,539.6400146484375,0.0,0
0,1.0,0.0,0
0,538.9199829101562,0.0,0
0,538.2000122070312,0.0,0
0,529.9500122070312,0.0,0
0,21.0,1.0,0
1324,22.0,0.0,0
0,98.0,1.0,0
0,32.0,1.0,0
0,105.0,1.0,0
0,105.0,1.0,0
0,526.8300170898438,0.0,0
0,526.8300170898438,0.0,0
0,526.8300170898438,0.0,0
0,526.8300170898438,0.0,0
9130,12.0,0.0,0
2158,0.0,39.349998474121094,0
0,944.0,1.0,0
1,0.0,7.599999904632568,0
0,1077.0,522.5599975585938,0
1,0.0,0.0,1333
0,151.0,1.0,0
1,0.0,6.599999904632568,0
0,521.7100219726562,0.0,0
0,521.7100219726562,0.0,0
0,521.7100219726562,0.0,0
679,0.0,0.0,0
0,95.0,1.0,0
520,207858.015625,0.0,21
0,943.0,1.0,0
0,9.0,1.0,0
0,906.0,1.0,0
0,519.9199829101562,0.0,0
0,5.0,1.0,0
20,0.0,0.0,1533
0,26.0,1.0,0
520,15233.8203125,0.0,21
0,130.0,1.0,0
4958,41.0,5304511488.0,0
0,137.0,1.0,0
1,0.0,0.0,4916
516,20563.19921875,631060168704.0,21
0,260.0,1.0,0
0,73.0,1.0,0
0,5.0,1.0,0
2,0.0,0.0,1475
0,5.0,1.0,0
0,12.0,1.0,0
27,0.0,0.0,2102
0,1253.0,1.0,0
0,242.0,1.0,0
0,106.0,1.0,0
19,0.0,0.0,1890
2,0.0,0.0,9143
507,20117.51953125,650380574720.0,21
507,16140.51953125,795063549952.0,21
0,98.0,1.0,0
0,218.0,1.0,0
0,504.17999267578125,0.0,0
3,0.0,0.0,5318
0,1.0,0.0,0
0,5.0,1.0,0
0,1.0,0.0,0
504,0.0,0.0,21
3,0.0,0.0,4953
0,11.0,1.0,0
0,123.0,1.0,0
500,61545.48046875,856712019968.0,21
500,0.0,608564871168.0,21
0,4052.0,0.0,0
0,4045.0,0.0,0
500,28596.76953125,627987775488.0,21
0,72.0,1.0,0
0,10.0,1.0,0
5,0.0,0.0,815
1426,10.0,0.0,0
0,499.8999938964844,0.0,0
0,0.0,8.199999809265137,0
25,0.0,0.0,695
1,0.0,7.099999904632568,0
0,242.0,1.0,0
499,6104.7001953125,701151117312.0,21
25597,6.0,0.0,0
0,17.0,1.0,0
60370,31.0,0.0,0
10115,31.0,0.0,0
31,0.0,0.0,2527
0,9.0,1.0,0
0,8.0,1.0,0
0,64.0,1.0,0
493,8039.31005859375,687927853056.0,21
0,61.0,8.0,0
0,1.0,0.0,0
0,492.7099914550781,0.0,0
493,23754.849609375,723314081792.0,21
0,492.7099914550781,0.0,0
0,492.7099914550781,0.0,0
0,492.7099914550781,0.0,0
0,11.0,1.0,0
20,0.0,0.0,1504
7056,10.0,8686568.0,0
5495,1.0,0.0,0
490,0.0,768484900864.0,21
0,1.0,0.0,0
0,1632.0,1.0,0
0,11.0,1.0,0
0,0.0,8.0,0
1935,37.0,0.0,0
17661,4.0,0.0,0
1,0.0,8.699999809265137,0
1,0.0,8.699999809265137,0
0,1.0,0.0,0
5,0.0,0.0,1751
1,0.0,8.399999618530273,0
0,1.0,0.0,0
20,0.0,0.0,3592
0,18.0,1.0,0
0,479.7200012207031,0.0,0
0,11.0,1.0,0
40,0.0,0.0,161
0,24.0,1.0,0
2610,12.0,0.0,0
45640,3.0,0.0,0
0,906.0,1.0,0
0,6042.0,0.0,0
21,0.0,0.0,1563
476,140.25,697931923456.0,21
1,0.0,7.900000095367432,0
16,0.0,0.0,4006
0,1023.0,1.0,0
0,33.0,1.0,0
0,283.0,1.0,0
13177,25.0,587874432.0,0
0,473.9800109863281,0.0,0
0,10.0,1.0,0
4,0.0,463023.0,2522
1,0.0,0.0,9395
471,18032.41015625,83162660864.0,21
0,8.0,1.0,0
0,28.0,1.0,0
0,19.0,0.0,0
0,3.0,0.0,0
0,906.0,1.0,0
10036,12.0,0.0,0
0,18.0,0.0,0
0,28.0,1.0,0
11915,16.0,116.0,0
36,0.0,0.0,2096
19,0.0,0.0,3727
0,52.0,1.0,0
0,51.0,1.0,0
1,0.0,6.5,0
465,1554.6600341796875,0.0,21
9689,16.0,0.0,0
12615,16.0,0.0,0
0,463.67999267578125,0.0,0
0,12.0,1.0,0
0,8.0,1.0,0
7,0.0,0.0,2506
0,71.0,1.0,0
0,689.0,1.0,0
0,8.0,1.0,0
2,0.0,0.0,4171
1,0.0,0.0,8506
2,0.0,0.0,5648
2,0.0,0.0,5652
7084,2.0,0.0,0
0,459.8999938964844,0.0,0
459,11451.4697265625,0.0,21
30,0.0,5304511488.0,2647
12,0.0,0.0,640
0,19.0,0.0,0
25554,5.0,422401.0,0
0,7.0,1.0,0
0,17.0,1.0,0
0,43.0,1.0,0
0,7.0,1.0,0
5,0.0,0.0,3366
5,0.0,0.0,1064
0,56.0,1.0,0
1,0.0,7.599999904632568,0
450,366.0199890136719,787803078656.0,21
0,27.0,1.0,0
15,0.0,0.0,4613
0,18.0,0.0,0
450,1616.8299560546875,0.0,21
45,0.0,0.0,164
2,0.0,4.599999904632568,0
1,0.0,0.0,8600
1,0.0,0.0,7580
449,10717.759765625,875960008704.0,21
0,3.0,0.0,0
16,0.0,0.0,4008
11841,18.0,242046000.0,0
0,51.0,1.0,0
0,51.0,1.0,0
0,11.0,1.0,0
5,0.0,0.0,7954
0,2.0,0.0,0
0,1.0,0.0,0
0,441.739990234375,0.0,0
0,370.0,1.0,0
0,2271.0,220.8300018310547,0
1,0.0,8.100000381469727,0
0,28.0,1.0,0
0,44.0,1.0,0
0,1.0,0.0,0
1,0.0,0.0,8022
0,439.9599914550781,0.0,0
942,0.0,65.98999786376953,0
0,1.0,0.0,0
0,439.8900146484375,0.0,0
0,439.79998779296875,0.0,0
0,439.79998779296875,0.0,0
1121,22.0,0.0,0
20,0.0,0.0,3075
1,0.0,7.599999904632568,0
20203,3.0,0.0,0
0,3.0,0.0,0
0,96.0,50.0,0
781,19.0,0.0,0
0,33.0,1.0,0
0,11.0,1.0,0
0,11.0,1.0,0
29,0.0,0.0,162
22796,8.0,0.0,0
0,8.0,1.0,0
0,431.8399963378906,0.0,0
0,1.0,0.0,0
16,0.0,0.0,4167
24,0.0,0.0,906
1329,24.0,20220420096.0,0
1,0.0,8.100000381469727,0
430,12457.1201171875,759838081024.0,21
219215,1.0,0.0,0
0,906.0,1.0,0
0,15.0,1.0,0
8,0.0,0.0,2541
8,0.0,0.0,2625
0,8.0,1.0,0
428,0.0,651628838912.0,21
0,288.0,1.0,0
427,5342.02978515625,50946846720.0,21
427,0.0,0.0,21
0,54.0,1.0,0
0,39.0,1.0,0
425,25327.01953125,0.0,21
0,7.0,1.0,0
0,5.0,1.0,0
0,211.0,1.0,0
0,211.0,1.0,0
0,424.4800109863281,0.0,0
0,8.0,1.0,0
0,5.0,1.0,0
0,53.0,1.0,0
0,421.9800109863281,0.0,0
44,0.0,0.0,1271
0,53.0,1.0,0
0,419.9700012207031,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
3,0.0,463602.0,2794
0,419.9700012207031,0.0,0
0,419.9599914550781,0.0,0
0,6038.0,0.0,0
5406,7.0,0.0,0
420,30643.9296875,0.0,21
0,9.0,636217.0,0
0,0.0,15.0,0
0,43.0,1.0,0
3800,0.0,0.0,0
0,29.0,0.0,0
3,0.0,0.0,7938
0,15.0,1.0,0
1110,2.0,0.0,0
0,250.0,1.0,0
0,5667.0,1.0,0
1,0.0,0.0,850
0,1.0,0.0,0
1,0.0,7.599999904632568,0
49,0.0,0.0,775
409,98137.078125,0.0,21
8992,12.0,0.0,0
24,0.0,0.0,804
34,0.0,0.0,2282
0,114.0,0.0,0
11,0.0,0.0,5667
2,0.0,8.0,0
9,0.0,0.0,6626
0,9.0,0.0,0
0,40.0,1.0,0
0,5.0,1.0,0
0,25.0,1.0,0
0,66.0,1.0,0
403,0.0,0.0,21
31,0.0,0.0,2007
12,0.0,0.0,4600
0,39.0,1.0,0
400,21163.970703125,83162660864.0,21
0,400.0,0.0,0
0,11.0,1.0,0
0,25.0,1.0,0
3986,0.0,60.0,0
0,9.0,1.0,0
13695,2.0,0.0,0
1,0.0,8.0,0
400,98733.2578125,0.0,21
1,0.0,8.0,0
400,679.9000244140625,0.0,21
0,18.0,1.0,0
0,19.0,1.0,0
0,19.0,1.0,0
1,0.0,7.099999904632568,0
1,0.0,7.599999904632568,0
400,1032809.4375,0.0,21
0,399.7799987792969,0.0,0
45,0.0,0.0,1107
0,9.0,1.0,0
0,399.0,0.0,0
0,32.0,1.0,0
1,0.0,6.699999809265137,0
15213,4.0,0.0,0
0,8.0,1.0,0
0,5.0,1.0,0
396,3366.969970703125,755738148864.0,21
14,0.0,0.0,4962
14,0.0,0.0,0
14,0.0,0.0,4920
392,4855.89013671875,0.0,21
1,0.0,7.300000190734863,0
1,0.0,7.800000190734863,0
391,114663.1796875,0.0,21
0,10342.0,1.0,0
2,0.0,0.0,4234
0,8.0,1.0,0
3,0.0,0.0,1940
390,3018946.25,0.0,21
0,47.0,1.0,0
390,9110.4599609375,650380574720.0,21
0,15.0,0.0,0
15,0.0,0.0,4654
0,703.0,1.0,0
0,25.0,1.0,0
854,0.0,58.279998779296875,0
0,24.0,1.0,0
22,0.0,0.0,596
16,0.0,0.0,4212
0,906.0,1.0,0
0,14.0,1.0,0
0,6.0,1.0,0
0,65.0,1.0,0
4278,11.0,0.0,0
9213,6.0,433022.0,0
3,0.0,0.0,5209
12,0.0,0.0,313
12,0.0,0.0,321
12,0.0,0.0,335
12,0.0,0.0,299
4,0.0,463011.0,2580
0,382.79998779296875,0.0,0
0,6.0,1.0,0
381,7321.990234375,0.0,21
2,0.0,0.0,1365
380,56092.37890625,628094795776.0,21
1175,2.0,0.0,0
0,15.0,1.0,0
0,324.0,1.0,0
24,0.0,0.0,3276
0,377.82000732421875,0.0,0
0,111.0,0.0,0
13509,16.0,0.0,0
0,21.0,19.860000610351562,0
0,150.0,1.0,0
41,0.0,60251.0,1565
2,0.0,0.0,4204
50,0.0,0.0,60990
375,5769.72021484375,0.0,21
0,252.0,1.0,0
0,374.20001220703125,0.0,0
0,71.0,1.0,0
0,13.0,1.0,0
34,0.0,0.0,2268
0,1.0,0.0,0
12,0.0,0.0,3207
372,3867.949951171875,0.0,21
372,3669.81005859375,0.0,21
1,0.0,6.5,0
0,1.0,0.0,0
7770,2.0,0.0,0
10,0.0,0.0,6265
1,0.0,0.0,8473
31,0.0,0.0,421
368,8546.400390625,735626133504.0,21
0,11.0,1.0,0
0,25.0,1.0,0
8311,6.0,0.0,0
0,11.0,1.0,0
0,17.0,1.0,0
364,0.0,0.0,21
0,278.0,1.0,0
42058,2.0,0.0,0
11,0.0,2217220.0,5938
0,11.0,1.0,0
360,379.9700012207031,0.0,21
0,5.0,1.0,0
47772,3.0,0.0,0
0,1.0,359.9700012207031,0
155,0.0,54.0,0
0,1.0,0.0,0
1036,0.0,54.0,0
0,6.0,1.0,0
0,1.0,0.0,0
0,359.9599914550781,0.0,0
0,359.9599914550781,0.0,0
0,8.0,0.0,0
0,8.0,1.0,0
360,344202.5,758895738880.0,21
0,359.8500061035156,0.0,0
360,0.0,0.0,21
24,0.0,0.0,890
0,89.0,1.0,0
0,9.0,0.0,0
0,5.0,1.0,0
0,2390.0,0.0,0
0,5.0,1.0,0
0,1.0,0.0,0
0,358.79998779296875,0.0,0
0,11.0,1.0,0
2,0.0,0.0,4182
0,43.0,1.0,0
0,11.0,1.0,0
19,0.0,0.0,1865
52925,1.0,0.0,0
0,57.0,1.0,0
0,81.0,1.0,0
0,130.0,1.0,0
1,0.0,8.0,0
1,0.0,7.900000095367432,0
0,351.8399963378906,0.0,0
0,75.0,1.0,0
16,0.0,54720508.0,584
21,0.0,0.0,1386
0,11.0,1.0,0
40025,1.0,0.0,0
0,77.0,1.0,0
0,4058.0,0.0,0
350,0.0,0.0,21
21,0.0,0.0,0
1259,7.0,0.0,0
10,0.0,0.0,6065
0,10.0,1.0,0
348,0.0,0.0,21
29,0.0,0.0,408
29,0.0,0.0,412
1,0.0,4.300000190734863,0
6608,9.0,1.0,0
12,0.0,0.0,318
12,0.0,0.0,324
12,0.0,0.0,322
12,0.0,0.0,298
12,0.0,0.0,291
12,0.0,0.0,329
12,0.0,0.0,305
12,0.0,0.0,315
1,0.0,0.0,9458
2692,23.0,5304511488.0,0
343,8688.3203125,0.0,21
39,0.0,0.0,2824
0,65.0,1.0,0
0,10.0,1.0,0
0,11.0,1.0,0
0,147.0,1.0,0
3887,0.0,25.639999389648438,0
0,5.0,1.0,0
0,6.0,1.0,0
0,11.0,1.0,0
0,1.0,0.0,0
0,7.0,1.0,0
0,1.0,0.0,0
0,0.0,0.0,0
338,7514.580078125,32611520512.0,21
338,1375.760009765625,744343928832.0,21
0,1.0,0.0,0
0,26.0,1.0,0
16,0.0,0.0,4112
42,0.0,4387503.0,1410
0,84.0,1.0,0
0,104.0,1.0,0
333,4599.33984375,86844293120.0,21
0,245.0,1.0,0
1,0.0,0.0,4159
0,0.0,24.75,0
0,1.0,0.0,0
0,14.0,1.0,0
330,172451.0625,608564871168.0,21
177003,3.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,329.9700012207031,0.0,0
0,329.9700012207031,0.0,0
1485,0.0,49.5,0
3,0.0,0.0,2293
